,annotator,label,stars,sentence1
4088,ks08,0,*,on to counting. for Fred Tom is make announcement an
4089,ks08,1,,on depends outcome. how participate The many in election the candidates
4090,ks08,1,,should whether about Fred. in Seoul thinking he stay is
4091,ks08,1,,made administrators. the The Smith offer admire
4092,ks08,1,,keep make mail ask the. to to Sam delivering let tried Bill George John
4093,ks08,1,,for enjoyed his John drawing homework syntax trees.
4094,ks08,1,,picture of The reminded his the country on him wall.
4095,ks08,1,,Free traditions American enterprise with is values compatible. and
4096,ks08,1,,be to frequent We need the in with clients. contact
4097,ks08,1,,##ge everyoneedck.nowl has that limits A
4098,ks08,1,,are. the We existing aware of problems
4099,ks08,0,*,work'leaving don? Why my t on you concentrate me
4100,ks08,0,*,general that all in commended dress The was uniform troops.
4101,ks08,0,*,. swim free morning hour routine slowly for styles one My features
4102,ks08,0,*,avoid. hour rush You should travel to in the
4103,ks08,0,*,question. answering attempt You every should
4104,ks08,0,*,##pe The with bombing Green blamed the authorities.ace
4105,ks08,0,*,. authorities charged cheating The the the students of
4106,ks08,0,*,. finishing Sharon the has been eager book
4107,ks08,0,*,Mary respect famous'We. becoming desire for s
4108,ks08,0,*,John. referred the from building
4109,ks08,0,*,John to disease died heart.
4110,ks08,0,*,We to glad. what do were
4111,ks08,0,*,. She to busy lunch make was
4112,ks08,1,,s. day The'of competitions forced constant next the rain abandonment the
4113,ks08,1,,##ges and Al minoric mayoe irritation. have on an inflammation anal effect skins
4114,ks08,1,,The his had handle job faith in to never the. public ability
4115,ks08,1,,claim repeated his people his that action He. backed the
4116,ks08,1,,the them take made money. We
4117,ks08,0,*,them made rude We. are
4118,ks08,1,,a words sentence use Do the in of. beginning not these
4119,ks08,1,,know against criminal the seem testify the to defendants We eager.
4120,ks08,1,,keep'books Jane sure whether t. the students isn the
4121,ks08,0,*,is Book. most countries available in
4122,ks08,0,*,studies for 4. hours English Student day a
4123,ks08,1,,day Students for. 4 a English hours study
4124,ks08,1,,friend learned His. dancing
4125,ks08,1,,.'dancing My bother friend learned s
4126,ks08,1,,. bodyguard surveillance s learned'The president
4127,ks08,1,,s. of led Roll Rock King dancing'and The records to
4128,ks08,1,,Lincoln his Address Gettysburg delivered. 1863 in President
4129,ks08,0,*,Lincoln Gettysburg President in 1863 Ad her delivereddress.
4130,ks08,0,*,"After can garbage them into. the threw reading the Judy pamphlet,"
4131,ks08,1,,"party had After myax., I the myself why I invitation to everyone askeded ins building f office"
4132,ks08,1,,remembered send -. mail e a himself to usually Edward copy to his of
4133,ks08,1,,##s attended. the Smith John No meeting
4134,ks08,1,,John This Seoul in lives. Smith
4135,ks08,1,,three my are There classs David. in
4136,ks08,1,,It nothing like remember the. s'America I
4137,ks08,1,,at My Einstein is an brothers math.
4138,ks08,1,,"about at and school ups book his. talks he Ins the, down"
4139,ks08,1,,", life the in game to John to corporate succeed If of rules wants he. has know the"
4140,ks08,1,,from The Republic of Plato view was point'a contemporary of s written. critique
4141,ks08,1,,##th down livewe world turned Shakespeare in T in a'The Night upside been - s has thatlf characters.
4142,ks08,0,*,' Night world turned. has livesth upside that been in T - The downlf in characterswe a s Shakespeare
4143,ks08,1,,while s'university of Conrad Students Heart studying read. English at Darkness
4144,ks08,1,,. person on rely only the I You can is that
4145,ks08,0,*,. can only I the are person that rely You on
4146,ks08,1,,person the that He is can I only on rely.
4147,ks08,0,*,person that on can I are only rely the He.
4148,ks08,1,,. swim Thes boy
4149,ks08,0,*,boys. The swim
4150,ks08,1,,"##raw a better p. cooked delicious executed ch in andili salt dish pepperns very was,ly much simple King"
4151,ks08,1,,it bit was not come money a pounds quite to in was by of easy 1950 and Four.
4152,ks08,1,,is pounds lot money Five. a of
4153,ks08,0,*,. lot are Five a of money pounds
4154,ks08,1,,house.ni drops anythingze your Two sati in
4155,ks08,0,*,anything your dropsze house in.niti sa Two
4156,ks08,1,,is a. week dollars much in Fifteen
4157,ks08,0,*,not are week in a. much dollars Fifteen
4158,ks08,1,,. represents period of years long his Fifteen life a
4159,ks08,0,*,life of years period his a. represent Fifteen long
4160,ks08,1,,. is Two walk as they as far can miles
4161,ks08,0,*,miles walk as Two they are far as. can
4162,ks08,1,,been This finances dealt Government transparent public with more way government have than they. the have any previous in
4163,ks08,1,,government have transparent in more public finances way dealt been than. Government any This the they previous has with
4164,ks08,1,,had trained team has recent preparation months the return this In efficiently in fixture they. than more for
4165,ks08,1,,of story. doesn believe'She much t that
4166,ks08,1,,as of as We his. to possible speech little listened
4167,ks08,1,,##co damage much?res did flood the f the of How
4168,ks08,0,*,much. doesn believe t'story She
4169,ks08,0,*,as listened little We to possible. as speech
4170,ks08,0,*,did damage flood? the muchres f Howco
4171,ks08,0,*,I book. some read
4172,ks08,1,,. of was thirst the One dying of people
4173,ks08,1,,of were of dying Many. thirst the people
4174,ks08,0,*,was dying people of. thirst One
4175,ks08,1,,Many of were dying people. thirst
4176,ks08,1,,acceptable suggestions is Each of. the
4177,ks08,1,,the conditioning Neither of cars. air has
4178,ks08,1,,these wants men None president. be to of
4179,ks08,1,,the children of are Most here.
4180,ks08,1,,of soup the salt Some needs more.
4181,ks08,1,,of Somes diner menu the. needs
4182,ks08,1,,to belongs the the land All. of government
4183,ks08,1,,these belong me cars. of to All
4184,ks08,1,,the is room John. in
4185,ks08,1,,of fond am I. him
4186,ks08,1,,Mostpa has John. s re beeninted'of boat
4187,ks08,1,,wrong of Some record of thedo. evidenceing contains
4188,ks08,1,,.founded that Much un theory is of
4189,ks08,0,*,in the of newspaper. has One appeared your story
4190,ks08,1,,##es. of He is fox afraid
4191,ks08,1,,It is desk. a wooden
4192,ks08,1,,street It main the is.
4193,ks08,0,*,. It an fish is alive
4194,ks08,0,*,people are They afraid.
4195,ks08,0,*,main. objection is This
4196,ks08,0,*,fact. This key is
4197,ks08,1,,' John s The is start. man sister eager meeting to the
4198,ks08,1,,man the holding. The bottle disappeared
4199,ks08,1,,The safe from have been. not the removed found papers
4200,ks08,1,,gave disappeared last The money that night. you me
4201,ks08,0,*,John in waved. to the father doorway his
4202,ks08,0,*,in He doorway. the to waved father his
4203,ks08,1,,verb and subject the index and main values. of the
4204,ks08,1,,to Italy of these lead Neither. men worthy is
4205,ks08,1,,Edgar his nowff None excusesices customary. su of
4206,ks08,1,,the problems the of robin. wass One
4207,ks08,1,,have plant virus of web the All centrally sites convenient one. been collected in location
4208,ks08,1,,of water plants for from the. the Some ground snow also into goes melted
4209,ks08,1,,produced of.fes consume nursing your during babyeding breast during is Most milk the
4210,ks08,1,,of were rights in voting the election All abolished special.
4211,ks08,1,,major factors affecting of One diamonds. their of the weight was value
4212,ks08,1,,polished to these. of and has cut be stones Each
4213,ks08,1,,plays or art and attending visiting time was Most. free of her galleries museums spent and concerts
4214,ks08,1,,was The committee. decision in their unanimous
4215,ks08,1,,resigned have The all now committee.
4216,ks08,0,*,The now all. committee resigned has
4217,ks08,1,,to both agreed change The. sponsor crew have
4218,ks08,0,*,both change agreed has The crew sponsor. to
4219,ks08,1,,is avid. skier familys all Her
4220,ks08,0,*,family avids Her. are all skier
4221,ks08,0,*,v of have in styles for been. the Aogue year last variety
4222,ks08,1,,. the carnation will Both workers ofs wear
4223,ks08,1,,Both car the wear. workersnation wills
4224,ks08,1,,car wearnation Boths. will
4225,ks08,1,,doctors our approve remedy. of Few
4226,ks08,1,,of approve our remedy Few.
4227,ks08,1,,An substances be. tobacco example of these
4228,ks08,1,,and of on learning teaching effectiveness. The depend factors several
4229,ks08,1,,be the of of serious. motivation One most lack students have some problems that
4230,ks08,1,,be in Ten a years prison. spend time to long
4231,ks08,1,,be Everyone us. of prize a given
4232,ks08,1,,going fruit. the bad Some be of
4233,ks08,1,,estate real from wealth All come. investments of his
4234,ks08,1,,some? relatives of your live nearby Do
4235,ks08,1,,year one in. seem a lose of lot pounds weight Fifty to like
4236,ks08,1,,gods these of Per and goddessly O of De Newsmpusphone reach greatmeter. andes
4237,ks08,1,,and year be win Half.try the of dark
4238,ks08,1,,##lo. beefst the tastein compare Somerich o promoter meat to ofs its of tender
4239,ks08,1,,. The'up mind yet its made t hasn committee
4240,ks08,0,*,. t'hasn The yet committee mind made up their
4241,ks08,1,,committee their made yet up'haven mind. t The
4242,ks08,0,*,made committee yet The. t mind up haven'its
4243,ks08,0,*,"is f so dog bite evencious,ero. tried to it That himself"
4244,ks08,0,*,I. me washed
4245,ks08,1,,. myself washed I
4246,ks08,0,*,washed myself You.
4247,ks08,1,,. I washed you
4248,ks08,1,,you. kicked He
4249,ks08,0,*,. I washed yourself
4250,ks08,1,,. yourself You washed
4251,ks08,1,,##s says that him Harry. dislike Sally
4252,ks08,0,*,Harry Sallys says that. dislike himself
4253,ks08,0,*,everyone wishes praise herself that. Sally would
4254,ks08,1,,. she that is believes brilliant Sally
4255,ks08,0,*,that is herself brilliant Sally believes.
4256,ks08,1,,. mind your of your tight The have the a and power connection power body of
4257,ks08,1,,to. tries the John computer fix
4258,ks08,1,,seems fix to. John computer the
4259,ks08,1,,Mary the computer John. fix to persuaded
4260,ks08,1,,John the fix Mary to. computer expected
4261,ks08,0,*,John computer. fix the to
4262,ks08,0,*,computer. to Seems John the fix
4263,ks08,1,,John to. be honest tries
4264,ks08,1,,. seems honest to be John
4265,ks08,1,,be himself honest John. to efforts makes for
4266,ks08,1,,John. seems that honest is It
4267,ks08,1,,in to warm September It tends be.
4268,ks08,1,,seems that they Kim bother to resigned It.
4269,ks08,0,*,be. to It warm tries in September
4270,ks08,0,*,resigned hopes that Kim to they. bother It
4271,ks08,1,,. to is easy please It Kim
4272,ks08,1,,. John please to is eager Kim
4273,ks08,0,*,tries September warm in There. be to
4274,ks08,0,*,resigned to bother. hopes that Kim they There
4275,ks08,0,*,to eager please Kim is It.
4276,ks08,1,,Stephen. be to intelligent seemed
4277,ks08,1,,be It seems fool. to to easy Ben
4278,ks08,1,,letter be There in to. the is likelybox a mail
4279,ks08,1,,Ta keptbs be participants likely to. on are
4280,ks08,0,*,to easy fool to Ben. seems John be
4281,ks08,0,*,John. on to participants likely kept is be
4282,ks08,1,,Sandy. eat to oyster trieds
4283,ks08,0,*,riots be Seoul to in tried There.
4284,ks08,0,*,Chris lied bother It that to tried me.
4285,ks08,0,*,to Bob the be Ta try FBI on. keptbs by
4286,ks08,0,*,That is be he clever is to eager obvious.
4287,ks08,1,,man. king the The thanked
4288,ks08,1,,his red seems be The favorite. to color color
4289,ks08,1,,cat The. the out be of bag seems to
4290,ks08,1,,The. to likelytist is Pat examine den
4291,ks08,1,,##tist by. den Pat to is be examined likely the
4292,ks08,1,,##tist den is Pat The eager to examine.
4293,ks08,1,,is Pat. the by examinedtist be eager den to
4294,ks08,1,,Stephen Ben careful to. be believed
4295,ks08,1,,to. persuaded Ben be Stephen careful
4296,ks08,1,,Stephen it please Kim easy to to. be believed
4297,ks08,0,*,to Kim persuaded be Stephen to it please easy.
4298,ks08,1,,to be Stephen in a park fountain believed. there the
4299,ks08,0,*,there persuaded. in Stephen to be a park the fountain
4300,ks08,1,,the Stephen be. believed cat of the to bag out
4301,ks08,0,*,Stephen the out be. to of bag persuaded cat the
4302,ks08,1,,##tist was Pat The. examined believed to den have
4303,ks08,1,,. by den been examined Pattist have believed to the was
4304,ks08,1,,##tist The persuaded den Pat was examine. to
4305,ks08,1,,Stephen to berri seems i.tating
4306,ks08,1,,Stephentatingrri be believes. to Tom i
4307,ks08,1,,Stephen. persuaded more John to be careful
4308,ks08,0,*,to seemed It intelligent be.
4309,ks08,1,,It. rain to seemed
4310,ks08,1,,to. park a seemed There be in the fountain
4311,ks08,1,,. Stephen be intelligent tried to
4312,ks08,0,*,to It be tried. intelligent
4313,ks08,0,*,. intelligent tried There be to
4314,ks08,0,*,to rain. It tried
4315,ks08,0,*,be There the fountain park tried in a to.
4316,ks08,1,,Someone leave tried town to the.
4317,ks08,1,,There the in a. fountain seems be to park
4318,ks08,0,*,It. to in park seems fountain be a the
4319,ks08,0,*,a park to in fountain the. be John seems
4320,ks08,1,,the there. to We believed in park a fountain be
4321,ks08,0,*,to in park be. believed We a fountain it the
4322,ks08,0,*,to tries There leave country. the
4323,ks08,0,*,believed the country to it leave We. try to
4324,ks08,0,*,the We. leave there country to to try believed
4325,ks08,1,,believed country to. John to We the try leave
4326,ks08,1,,The of tries cat be. out bag the to
4327,ks08,1,,me leave to. persuaded They
4328,ks08,1,,leave They to. promised me
4329,ks08,0,*,persuaded. They rain it to
4330,ks08,0,*,They. rain it promised to
4331,ks08,1,,hide is a the. bed place fun Under to
4332,ks08,0,*,Under. to hide bed be fun to place wants a the
4333,ks08,1,,may Kim the have m to admitted lawn letow Mary.
4334,ks08,1,,the Gregory appears to loyal be to company to wanted. have
4335,ks08,1,,be for it to city clear Jones sue. to would to prefer that him Barry plans the
4336,ks08,1,,. the avoid conflict to John continues
4337,ks08,1,,. captain ordered to the The proceed troops
4338,ks08,1,,give candy the hised He to brotherax. him co
4339,ks08,1,,clear city that wants him be the to Ben plans honor John. to it to
4340,ks08,0,*,rain to John. seems
4341,ks08,0,*,is win likely to that he appear the John game will.
4342,ks08,0,*,a to. for ask tried question Bill Beth
4343,ks08,0,*,likely. that there be won game the He he believed to
4344,ks08,0,*,is to likely arrogant to be It seem.
4345,ks08,0,*,that Sandy happy appears. Kim is
4346,ks08,0,*,be Pat called be would unlikely. to for upon Dana
4347,ks08,0,*,nothing Robin the. box is in
4348,ks08,0,*,said Kim happy was that It.
4349,ks08,0,*,job. There preferred the get to Sandy for
4350,ks08,1,,involved There nerve transmission substance in is only chemical one.
4351,ks08,0,*,substance involved are transmission in one There nerve only chemical.
4352,ks08,0,*,involved in chemical transmission substances nerve is more. There
4353,ks08,1,,in transmission There more. involved are substances chemical nerve
4354,ks08,1,,is believed the sheep be. to in a park There
4355,ks08,0,*,park is believed to be sheep in the There a.
4356,ks08,1,,in the to There be are. park sheep believed
4357,ks08,1,,absent. student seems to be no There
4358,ks08,0,*,be are to no student There. absent likely
4359,ks08,1,,be no absent to likely There. student is
4360,ks08,1,,Leslie to aggressive Pat expected. be
4361,ks08,1,,persuaded aggressive be Pat to Leslie.
4362,ks08,1,,be Pat Leslie aggressive. promised to
4363,ks08,1,,her to Kevin. Anne to loyal urged be
4364,ks08,1,,##tist us to expect. den examine the We
4365,ks08,0,*,##tist. We ourselves the to den examine expect
4366,ks08,1,,them. examine to expect themselves We
4367,ks08,1,,examinetist the to. persuaded den us We
4368,ks08,0,*,##tist den. persuaded the examine We to ourselves
4369,ks08,1,,We to. them themselves persuaded examine
4370,ks08,0,*,. to persuaded them examine them We
4371,ks08,1,,"drink, may Bill John water drink beer. and"
4372,ks08,1,,will Tom not leave.
4373,ks08,0,*,a ball kicked. Tom not
4374,ks08,1,,the Will Tom? party leave now
4375,ks08,0,*,Left? party the already Tom
4376,ks08,1,,John t party. leave'the couldn
4377,ks08,0,*,John t. the left'earlyn party
4378,ks08,1,,"##po is., the siling anybody children If is John"
4379,ks08,0,*,"anybody keepsiling the s. keeps If, childrenpo John"
4380,ks08,1,,"shouldn should t You you leave?, '"
4381,ks08,0,*,"You you? leave left didn t, '"
4382,ks08,1,,never that. would story She believe
4383,ks08,0,*,never story. believed his She
4384,ks08,1,,be there boys all will. The
4385,ks08,0,*,. team Our played all well
4386,ks08,1,,been entertained children have. The will being
4387,ks08,0,*,house been is remoing.dell The
4388,ks08,0,*,had has left Margaret. already
4389,ks08,0,*,has seeing. He children his will
4390,ks08,0,*,very police being at moment that mustrogate by been.d has He the inter
4391,ks08,1,,solved Mary. the problem
4392,ks08,1,,Mary problem the. solve would
4393,ks08,1,,the problem. was Mary solving
4394,ks08,1,,easily solve problem the would Mary.
4395,ks08,0,*,. avoided not Bill Mary
4396,ks08,1,,. not Mary did Bill avoid
4397,ks08,1,,drinking was and probably. have must beer singing Fred been songs
4398,ks08,1,,drinking songs. been have must both have singing been beer and Fred
4399,ks08,1,,. must been songs been both drinking singing have Fred and beer
4400,ks08,1,,Fred both been beer drinking. must have singing and songs
4401,ks08,1,,might garden theicorn in There a. be un
4402,ks08,1,,rain will tomorrow. It
4403,ks08,1,,John leave. party will earlier the
4404,ks08,0,*,finish to. the project There hopes
4405,ks08,0,*,. at be hopes bus here to five The
4406,ks08,0,*,France study to can hope in. I
4407,ks08,1,,hope. in to study I France
4408,ks08,0,*,John in to can sign. stopped tune
4409,ks08,0,*,. sign toning can tune John stopped in
4410,ks08,0,*,. John party the will leave earlys
4411,ks08,0,*,John ball can kicked. the
4412,ks08,0,*,. John kicking can the ball
4413,ks08,0,*,John to ball. can the kick
4414,ks08,1,,John will the kick ball.
4415,ks08,0,*,ball will the John kicked.
4416,ks08,0,*,the will to. John ball kick
4417,ks08,0,*,cakeakes b a Kim must.
4418,ks08,0,*,baked a. must Kim cake
4419,ks08,0,*,b willake Kim cake must a.
4420,ks08,1,,may in exist the a man. park There
4421,ks08,0,*,. man the It may exist in a park
4422,ks08,0,*,we vital will It. study is everyday that
4423,ks08,1,,He. a fool is
4424,ks08,1,,car He. a has
4425,ks08,1,,is to. running John car the
4426,ks08,1,,school child the? in Was the
4427,ks08,1,,the to Was the running child? car
4428,ks08,1,,? Was found the child
4429,ks08,1,,The crazy became child. never
4430,ks08,1,,was never The child. crazy
4431,ks08,1,,child running car was. The to never the
4432,ks08,1,,never child The wasceived de.
4433,ks08,1,,John is the happy outcome about.
4434,ks08,1,,his. children was John seeing
4435,ks08,1,,children are the in yard The. seen
4436,ks08,1,,John song sung. has a not
4437,ks08,1,,a song John Has sung?
4438,ks08,1,,singing. been t'a John song hasn
4439,ks08,1,,song too sung John a Mary. and has has
4440,ks08,1,,have. John can danced
4441,ks08,1,,dancing John be can.
4442,ks08,1,,his He has seen. children
4443,ks08,1,,seeing He will his. been have children
4444,ks08,0,*,since paying tax 1913 ever income Americans. have
4445,ks08,0,*,went has George. America to
4446,ks08,1,,is out is finite following since. the
4447,ks08,1,,a. student You are
4448,ks08,1,,. have You not enough money
4449,ks08,1,,you? enough Have money
4450,ks08,1,,this not. like John town does
4451,ks08,1,,. matter distinction that In circumstances other does no
4452,ks08,1,,didn t. leave any'They food
4453,ks08,0,*,him do us to leave They. expected
4454,ks08,0,*,They. to leave us expected should him
4455,ks08,0,*,doing found need myself I sleep.
4456,ks08,0,*,leaving be does He.
4457,ks08,0,*,. He eating does have been
4458,ks08,0,*,do come They. will
4459,ks08,1,,leave John. did
4460,ks08,1,,Did John the solution? find
4461,ks08,1,,long last? did How it
4462,ks08,1,,John leave. may
4463,ks08,1,,may. It rain
4464,ks08,0,*,rain John may.
4465,ks08,1,,did leave not John.
4466,ks08,0,*,not. rain did John
4467,ks08,1,,have left might. He
4468,ks08,0,*,do He. might leave
4469,ks08,0,*,leave can does. He here
4470,ks08,0,*,may He does leave. here
4471,ks08,0,*,theory Jim have supported does. the
4472,ks08,0,*,by The endorsed. did proposal Clinton be
4473,ks08,0,*,. have don't sung I
4474,ks08,0,*,happy be do. not I
4475,ks08,1,,! Do honest be
4476,ks08,1,,silly t!'Don be
4477,ks08,0,*,do Kim leave believed. here John not to
4478,ks08,1,,Kim. to not here believes leave John
4479,ks08,0,*,leaving John believed here. Kim to
4480,ks08,0,*,leaving here not John did.
4481,ks08,0,*,must John to. leave expect
4482,ks08,0,*,did leave John may not.
4483,ks08,1,,"to'want wanted to t home go Tom Peter. but, didn"
4484,ks08,1,,for to voted Lee Bill his father him. told because
4485,ks08,1,,the. movies having Kim seen not regret
4486,ks08,1,,having seen Kim the never.s movie regret
4487,ks08,1,,again We asked call try not to. us him to
4488,ks08,1,,him us We to try to never again asked. call
4489,ks08,1,,made weekly Duty not. the them miss meetings
4490,ks08,1,,the miss Duty made them meetings. never weekly
4491,ks08,1,,English a Not disadvantage speaking is.
4492,ks08,0,*,is. a English not Speaking disadvantage
4493,ks08,0,*,Kim likes not Lee.
4494,ks08,1,,Lee believed to. not is Kim like
4495,ks08,1,,like. Lee not to is believed Kim
4496,ks08,0,*,. to like is believed not Lee Kim
4497,ks08,1,,bill the. could not The president approve
4498,ks08,1,,bill. be possible approve to president It the not the would for
4499,ks08,1,,be It to the approve. the bill would for not possible president
4500,ks08,0,*,Lee left not.
4501,ks08,1,,leave Lee never. will
4502,ks08,1,,will Lee. not leave
4503,ks08,1,,leave John could the. not town
4504,ks08,0,*,John not left town the.
4505,ks08,0,*,town leave. could the not John
4506,ks08,1,,", sang but Lee Mary did a song. never"
4507,ks08,0,*,"Lee, but a never song Mary did. sang"
4508,ks08,1,,"did sang Lee, but song a not Mary."
4509,ks08,1,,"could couldn, bill the president t he approve not? The '"
4510,ks08,0,*,"? The, could approve president the not he could bill"
4511,ks08,1,,syntax Are studying English? you
4512,ks08,1,,studying nowadays? you are What
4513,ks08,1,,downtown I shall go.
4514,ks08,1,,go downtown Shall? I
4515,ks08,1,,forever May! she live
4516,ks08,1,,that? stupid Was I
4517,ks08,1,,even'you t touch! Don that
4518,ks08,1,,better not. You drink
4519,ks08,1,,"You., do can but not better you it"
4520,ks08,0,*,you Better drink not.
4521,ks08,1,,. leave They d'soon
4522,ks08,1,,. soon't wouldn leave They
4523,ks08,1,,soon leave. t shouldn'They
4524,ks08,1,,"can it can t they? ', They do"
4525,ks08,1,,"? can They, they can t do'it"
4526,ks08,0,*,"can, t'they? t They can do it '"
4527,ks08,0,*,"t it? he'do can can, They"
4528,ks08,1,,", too, Sandy can dance and. can Kim"
4529,ks08,1,,"danced and too. Kim has has,, Sandy"
4530,ks08,1,,"Kim too was was. Sandy dancing,, and"
4531,ks08,0,*,", the. I Kim considered but joining never considered navy"
4532,ks08,0,*,"Kim wanted too to and. Sandy, go wanted"
4533,ks08,1,,. Sandy and is happy too Kim is
4534,ks08,1,,". When, I was Kim was China too in"
4535,ks08,1,,you share Have to? group anything with the
4536,ks08,1,,the brought you with anything to share? Have group
4537,ks08,1,,"have, too. Sandy been must"
4538,ks08,1,,"have Sandy must., too"
4539,ks08,1,,"., must Sandy too"
4540,ks08,1,,"have talk didn Because to'he., the John Sally t reporters persuaded to to"
4541,ks08,0,*,", Lee could sang song a never Mary. but"
4542,ks08,1,,"., could not Mary song Lee a sang but"
4543,ks08,1,,John got sent prison to.
4544,ks08,1,,here ought luggage his leave He to.
4545,ks08,1,,parents not against dared He. his argue
4546,ks08,1,,He used very to go often there.
4547,ks08,1,,today must. The the trim garden bushes roseer
4548,ks08,1,,a beautiful the be beginning should friendship This. of
4549,ks08,1,,I shove am from shed the the removing.l
4550,ks08,1,,have their. from returned vacation The travelers
4551,ks08,1,,grant the federal Springfield with have station would built a police.
4552,ks08,1,,near been beach could.ruising c the Sharks have
4553,ks08,1,,important an assistance to art seem financial have dealer. She to given French
4554,ks08,0,*,Ann Italy may in her vacation. spending
4555,ks08,0,*,Ann her may Italy. in spends vacation
4556,ks08,0,*,in Ann her may spent Italy vacation.
4557,ks08,1,,Ited week for. has the every day last rain
4558,ks08,0,*,. day the rain weeking It for last has every
4559,ks08,0,*,week It rains the every day last for. has
4560,ks08,0,*,It rain week has. last for every the day
4561,ks08,1,,Philippines thealog. Tag is in spoken
4562,ks08,0,*,Tag Philippines. in is thealog speak
4563,ks08,0,*,Tag is.alog in speaks the Philippines
4564,ks08,0,*,Philippines. isalog in Tag the spoke
4565,ks08,1,,leaking The is. roof
4566,ks08,0,*,The roof is leaked.
4567,ks08,0,*,The. roof leaks is
4568,ks08,0,*,. Toledo in years George thirty for lived is having
4569,ks08,0,*,re housedel ismo been. Theing
4570,ks08,0,*,sewer commissioner mayor the medal given A been was by. to the
4571,ks08,0,*,to have gone the John? Does library
4572,ks08,0,*,"ice, cream fond John too Bill and seems, of seems."
4573,ks08,1,,by.rogate the beingd have Sam FBI been inter may
4574,ks08,0,*,been. FBI may the interrog by beingating have Sam
4575,ks08,0,*,been inter may by Sam. had be FBIrog theating
4576,ks08,1,,social difficult? police problems made Have work
4577,ks08,1,,The of the constituents her have concerns. forgotten not senator should
4578,ks08,1,,. Tokyo trade loosened has restrictions not
4579,ks08,1,,##rinpi Did? thecribe pres as doctor
4580,ks08,1,,"Sandy will not but your. read Harold reports, will"
4581,ks08,1,,it already believe over He's. can hardly that
4582,ks08,1,,more have. known just around trouble could was little that the corner I
4583,ks08,1,,so never been Ily to rude spoken! have
4584,ks08,1,,. Hard wasly there any falling rain
4585,ks08,1,,. know did just the was trouble Little more corner that around I
4586,ks08,1,,so I have spoken Never rude toly been!
4587,ks08,1,,"papers collected his the hardly, he desk He on had? had"
4588,ks08,0,*,"He his hardly desk papers on,? the'he had collected hadn t"
4589,ks08,1,,"anything? he did achieved He never,"
4590,ks08,0,*,"achieved didn He anything'never? he t,"
4591,ks08,1,,"a statesman mentioning. worth scarcely, could anything do he As"
4592,ks08,0,*,"As. do statesman worth, scarcely mentioning he a anything could"
4593,ks08,0,*,' fly Any t. can zebras
4594,ks08,0,*,. t Anythingmism his op to happened'hasnti
4595,ks08,0,*,ever hardly of the Any citizens anything say.
4596,ks08,1,,in. any bed my bugs I'didn t find
4597,ks08,1,,Nobody told them. anything
4598,ks08,1,,any from have your stolen Never I members of. family
4599,ks08,1,,Why returned any't books? haven been
4600,ks08,1,,ever Hard of citizens say the anythingly. any
4601,ks08,1,,one were. famous poets written lines of most s by These Korea '
4602,ks08,1,,victim was morning unidentified. struck during hours early the The apparently
4603,ks08,1,,. observed bes any Target can at angle
4604,ks08,1,,"During the can in the. while Saturn the east evening in north rises, Jupiter, be found early"
4605,ks08,1,,poured be 20 I into thesaker of liter acid.
4606,ks08,1,,be 20 ofaker liter acid the. About poureds into was
4607,ks08,1,,. policy committee approved new The the executive
4608,ks08,1,,The approved by policy the was. new committee executive
4609,ks08,1,,. to the library has John Bill taken
4610,ks08,1,,John position chosen Bill. for the has
4611,ks08,0,*,John library taken has the to.
4612,ks08,0,*,chosen the for has. John position
4613,ks08,0,*,. the been John The library has guide taken to
4614,ks08,0,*,for has. department been The the John chosen position
4615,ks08,1,,the to John been has taken. library
4616,ks08,1,,John for. been has chosen the position
4617,ks08,1,,. Chris a handed book to Pat
4618,ks08,0,*,Pat handed Chris. to
4619,ks08,0,*,book Pat. handed a
4620,ks08,1,,was. Pat handed A by to book Chris
4621,ks08,0,*,book. was Pat handed A by
4622,ks08,1,,to handed. was A book Chris
4623,ks08,0,*,. book A was handed
4624,ks08,1,,easy be to believenoy it. Ben to an They
4625,ks08,0,*,easy to They Stephen Ben to believe annoy. be
4626,ks08,1,,the dragon. in They wood be there to a believe
4627,ks08,1,,an is be Ben believed. Itnoy to easy to
4628,ks08,0,*,Stephen to believed easy to annoy is Ben be.
4629,ks08,1,,in be believed to is. wood There dragon the a
4630,ks08,1,,one believes he. a that fool No is
4631,ks08,1,,fool that he one suspects No is a.
4632,ks08,1,,one he is a fool. suspected no by is That
4633,ks08,1,,cat the of. be bag believe the to out They
4634,ks08,1,,. believed is cat be to The of bag out the
4635,ks08,1,,. drove the John car
4636,ks08,1,,the John. car driving was
4637,ks08,1,,was. being driven The car
4638,ks08,1,,. John car drive will the
4639,ks08,1,,. The will be driven car
4640,ks08,1,,has. John car driven the
4641,ks08,1,,been The car. driven has
4642,ks08,1,,John driving been car has. the
4643,ks08,1,,The been car has. being driven
4644,ks08,1,,The will driven car been being have.
4645,ks08,1,,Pat note a handed Chris.
4646,ks08,1,,a Chris handed. note was
4647,ks08,1,,Chris a. note by was Pat handed
4648,ks08,1,,put 'dea.s TV children by s I into heads are
4649,ks08,1,,", a the kicked. monkey the street really child in Yesterday"
4650,ks08,1,,detail Kim model resembles in nearly every The.
4651,ks08,0,*,every Kim. model by detail resembled is nearly the in
4652,ks08,0,*,are by not coat the fitted. You
4653,ks08,1,,born. I 1970 was in
4654,ks08,1,,his is rumored is out It. that on he way
