,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
12480,12792,3,0,3,0,1,bitch positive
12481,12793,3,0,3,0,1,retard negative
12482,12794,3,2,1,0,0,nigga    faggot positive
12483,12795,3,1,2,0,1,bitch positive
12484,12796,3,0,2,1,1,pussy positive
12485,12797,3,3,0,0,0,faggot positive
12486,12798,3,0,3,0,1,bitches neutral
12487,12799,3,0,1,2,2,  positive
12488,12800,3,1,2,0,1,nigger positive
12489,12801,3,0,3,0,1,bitches positive
12490,12802,3,0,0,3,2,  positive
12491,12803,6,0,6,0,1,bitches positive
12492,12804,3,1,2,0,1,niggas        Faggot positive
12493,12805,6,0,5,1,1,  positive
12494,12806,3,0,3,0,1,bitch positive
12495,12807,3,0,3,0,1,bitch positive
12496,12808,3,2,1,0,0,hoes  hoes positive
12497,12809,3,0,3,0,1,hoes positive
12498,12810,3,0,1,2,2,  positive
12499,12811,3,0,3,0,1,pussy positive
12500,12812,3,0,3,0,1,bitch positive
12501,12813,3,1,0,2,2,  positive
12502,12814,3,0,3,0,1,bitch positive
12503,12815,3,0,3,0,1,bitch positive
12504,12816,3,0,3,0,1,bitch positive
12505,12817,3,0,3,0,1,bitch positive
12506,12818,3,0,3,0,1,bitch positive
12507,12819,3,0,3,0,1,bitch neutral
12508,12820,3,0,3,0,1,bitch negative
12509,12821,3,1,2,0,1,faggot  bitch positive
12510,12822,3,0,3,0,1,pussy positive
12511,12823,3,0,2,1,1,bitch positive
12512,12824,3,2,1,0,0,niggas    hoes positive
12513,12825,3,1,2,0,1,nigga   pussy positive
12514,12826,3,0,3,0,1,hoe positive
12515,12827,3,0,2,1,1,hoes positive
12516,12828,3,0,3,0,1,bitch       bitch negative
12517,12829,3,0,3,0,1,bitches positive
12518,12830,3,0,3,0,1,bitch neutral
12519,12831,3,0,3,0,1,pussy neutral
12520,12832,3,0,3,0,1,bitch     bitches negative
12521,12833,6,0,6,0,1,bitch positive
12522,12834,3,0,3,0,1,hoe neutral
12523,12835,3,0,3,0,1,bitch neutral
12524,12836,3,0,3,0,1,bitch neutral
12525,12837,3,0,1,2,2,  neutral
12526,12838,3,2,1,0,0,  neutral
12527,12839,3,0,0,3,2,  positive
12528,12840,3,0,3,0,1,nigga negative
12529,12841,3,0,2,1,1,crackers neutral
12530,12842,3,0,3,0,1,pussy neutral
12531,12843,3,1,2,0,1,nigga        fuck   bitch negative
12532,12844,3,0,3,0,1,bitch     bitch negative
12533,12845,3,0,0,3,2,  positive
12534,12846,3,0,3,0,1,bitches neutral
12535,12847,3,1,2,0,1,bitches       nigga negative
12536,12848,3,0,3,0,1,  neutral
12537,12849,3,0,3,0,1,bitch neutral
12538,12850,3,0,1,2,2,  neutral
12539,12851,3,0,3,0,1,bitch negative
12540,12852,3,0,3,0,1,hoe neutral
12541,12853,3,1,2,0,1,faggot      nigga neutral
12542,12854,3,0,3,0,1,Fuck        pussy neutral
12543,12855,3,0,3,0,1,bitch positive
12544,12856,3,0,3,0,1,hoes negative
12545,12857,3,0,3,0,1,pussy positive
12546,12858,3,0,0,3,2,  positive
12547,12859,3,0,3,0,1,bitch neutral
12548,12860,3,0,3,0,1,bitches  hoes neutral
12549,12861,3,0,3,0,1,bitch negative
12550,12862,3,0,3,0,1,bitch positive
12551,12863,3,0,3,0,1,bitches neutral
12552,12864,3,0,3,0,1,hoe neutral
12553,12865,3,1,2,0,1,niggas neutral
12554,12866,3,0,1,2,2,  positive
12555,12867,3,0,3,0,1,hoe neutral
12556,12868,3,0,3,0,1,retarded negative
12557,12869,3,1,2,0,1,bitch   niggers negative
12558,12870,3,1,2,0,1,  neutral
12559,12871,3,0,3,0,1,bitch neutral
12560,12872,3,0,3,0,1,nigga   Nigga       bitch pussy neutral
12561,12873,3,0,3,0,1,bitch                bitch negative
12562,12874,3,0,3,0,1,bitches neutral
12563,12875,3,0,3,0,1,bitch neutral
12564,12876,3,0,3,0,1,bitch positive
12565,12877,3,0,3,0,1,hoe positive
12566,12878,6,0,6,0,1,bitch neutral
12567,12879,3,0,3,0,1,bitch positive
12568,12880,3,0,3,0,1,bitch neutral
12569,12881,3,0,3,0,1,bitches neutral
12570,12882,3,0,1,2,2,nigger neutral
12571,12883,3,0,3,0,1,bitches  porn positive
12572,12884,3,0,3,0,1,hoe      fucking positive
12573,12885,3,0,3,0,1,bitch positive
12574,12886,3,1,2,0,1,bitches positive
12575,12888,3,1,2,0,1,bitch positive
12576,12889,3,0,3,0,1,fucking     pussy           HOE positive
12577,12890,3,0,2,1,1,hoes positive
12578,12891,6,1,4,1,1,retards neutral
12579,12892,3,0,3,0,1,bitches neutral
12580,12893,3,0,3,0,1,bitch positive
12581,12894,3,0,2,1,1,hoe positive
12582,12895,3,0,3,0,1,  positive
12583,12896,3,0,3,0,1,ho positive
12584,12897,3,0,3,0,1,bitch positive
12585,12898,3,2,1,0,0,  positive
12586,12899,3,0,3,0,1,pussy positive
12587,12900,3,2,1,0,0,niggas     bitches positive
12588,12901,3,0,3,0,1,hoes   hoes positive
12589,12902,6,0,6,0,1,hoe positive
12590,12903,3,0,3,0,1,bitch positive
12591,12904,3,0,3,0,1,bitches                 bitches positive
12592,12905,3,0,3,0,1,pussy positive
12593,12906,3,1,2,0,1,  positive
12594,12907,3,0,3,0,1,bitch positive
12595,12908,6,0,6,0,1,bitch positive
12596,12909,3,1,2,0,1,bitch positive
12597,12910,3,0,3,0,1,bitch      FUCK positive
12598,12911,3,0,3,0,1,bitches neutral
12599,12912,3,0,0,3,2,  positive
12600,12913,3,0,3,0,1,bitch positive
12601,12914,3,0,3,0,1,faggot positive
12602,12915,3,0,3,0,1,fuck      bitch positive
12603,12916,3,0,0,3,2,  positive
12604,12917,3,0,3,0,1,bitches positive
12605,12918,3,0,3,0,1,bitches positive
12606,12919,3,0,3,0,1,fuck         hoe positive
12607,12920,3,0,3,0,1,hoe positive
12608,12921,3,0,3,0,1,  positive
12609,12922,3,1,2,0,1,fag positive
12610,12923,3,1,2,0,1,pussy positive
12611,12924,3,0,3,0,1,porn           bitch positive
12612,12925,3,0,2,1,1,  positive
12613,12926,3,0,3,0,1,niggas    hoes positive
12614,12927,3,0,3,0,1,niggas       bitches positive
12615,12928,3,1,2,0,1,hoe positive
12616,12929,6,0,5,1,1,  positive
12617,12931,3,0,3,0,1,Fuck  hoes positive
12618,12932,3,0,3,0,1,hoe positive
12619,12933,3,0,2,1,1,  positive
12620,12934,3,1,2,0,1,retarded negative
12621,12935,3,0,3,0,1,bitch positive
12622,12936,3,0,3,0,1,hoe neutral
12623,12937,3,1,2,0,1,nigga           bitch positive
12624,12938,3,3,0,0,0,  positive
12625,12939,3,0,3,0,1,  positive
12626,12940,3,2,1,0,0,fucking redneck    fuck neutral
12627,12941,6,0,6,0,1,nigga bitch positive
12628,12942,3,0,3,0,1,hoe positive
12629,12943,3,0,0,3,2,  positive
12630,12944,3,0,2,1,1,retarded negative
12631,12945,3,0,3,0,1,hoe neutral
12632,12946,3,0,3,0,1,pussy neutral
12633,12947,3,0,3,0,1,bitch neutral
12634,12948,6,0,0,6,2,  neutral
12635,12949,3,0,3,0,1,bitch neutral
12636,12950,3,0,3,0,1,bitches          bitches neutral
12637,12951,3,0,3,0,1,fuck    fuck       fuck      fuck negative
12638,12952,3,1,2,0,1,pussy neutral
12639,12953,6,2,4,0,1,hoes  fuck  hoes niggah negative
12640,12954,3,0,3,0,1,bitch negative
12641,12955,3,3,0,0,0,coon  nigga neutral
12642,12956,3,1,2,0,1,fucking     nigger negative
12643,12957,3,3,0,0,0,faggot positive
12644,12958,3,0,2,1,1,pussy neutral
12645,12959,3,0,3,0,1,bitches       bitches neutral
12646,12960,6,1,5,0,1,bitches         bitches neutral
12647,12961,3,1,2,0,1,niggas  pussy  fuck negative
12648,12962,3,1,2,0,1,bitch neutral
12649,12963,3,0,3,0,1,bitch neutral
12650,12964,3,0,3,0,1,bitch neutral
12651,12965,3,0,3,0,1,bitch    bitch neutral
12652,12966,3,0,3,0,1,bitch neutral
12653,12967,3,0,3,0,1,hoes neutral
12654,12968,3,0,3,0,1,bitch neutral
12655,12969,3,1,2,0,1,fag neutral
12656,12970,3,0,0,3,2,  positive
12657,12971,3,0,0,3,2,  neutral
12658,12972,3,0,3,0,1,hoe neutral
12659,12973,3,0,0,3,2,  neutral
12660,12974,3,0,1,2,2,fag positive
12661,12975,3,0,0,3,2,  neutral
12662,12976,3,1,2,0,1,  neutral
12663,12977,3,0,3,0,1,bitch negative
12664,12978,3,0,3,0,1,  neutral
12665,12980,3,0,3,0,1,bitch positive
12666,12981,3,0,3,0,1,bitch            fuck neutral
12667,12982,3,0,3,0,1,pussy neutral
12668,12983,3,1,2,0,1,nig neutral
12669,12984,3,0,3,0,1,bitch neutral
12670,12985,3,0,3,0,1,bitch positive
12671,12986,3,0,3,0,1,hoes positive
12672,12987,3,0,3,0,1,bitches positive
12673,12988,3,0,3,0,1,fucking bitch neutral
12674,12989,3,0,0,3,2,  positive
12675,12990,3,0,3,0,1,bitches positive
12676,12991,3,0,3,0,1,bitches positive
12677,12992,3,0,3,0,1,bitches positive
12678,12993,3,0,3,0,1,bitches negative
12679,12994,3,0,3,0,1,hoes    bitch            bitch neutral
12680,12995,3,1,2,0,1,fucks   bitches neutral
12681,12996,6,0,6,0,1,niggah positive
12682,12997,3,0,3,0,1,bitch neutral
12683,12998,6,1,5,0,1,pussy      bitch positive
12684,12999,3,0,3,0,1,bitch positive
12685,13000,3,0,3,0,1,bitch positive
12686,13001,3,1,2,0,1,faggot neutral
12687,13002,3,0,3,0,1,bitch neutral
12688,13003,3,2,1,0,0,bitch neutral
12689,13004,9,0,8,1,1,hoe neutral
12690,13005,3,0,0,3,2,  positive
12691,13006,3,0,3,0,1,fuck   bitches negative
12692,13007,3,1,2,0,1,slut   bitches positive
12693,13008,3,0,3,0,1,NIGGA         hoes positive
12694,13009,3,0,3,0,1,bitch               hoe neutral
12695,13010,3,0,3,0,1,bitches neutral
12696,13011,3,0,0,3,2,  neutral
12697,13012,3,0,0,3,2,  negative
12698,13013,3,1,2,0,1,pussy     fuck negative
12699,13014,3,0,3,0,1,fucking  bitch negative
12700,13015,3,0,3,0,1,bitch neutral
12701,13017,3,0,0,3,2,  positive
12702,13018,3,0,0,3,2,  neutral
12703,13019,3,0,2,1,1,hoes positive
12704,13020,3,0,0,3,2,  neutral
12705,13021,3,0,3,0,1,hoes neutral
12706,13022,3,0,1,2,2,  neutral
12707,13023,3,0,3,0,1,bitch neutral
12708,13024,3,0,3,0,1,pussy positive
12709,13025,3,0,3,0,1,pussy neutral
12710,13026,3,0,3,0,1,bitch positive
12711,13027,3,0,3,0,1,pussy neutral
12712,13028,3,1,2,0,1,bitches neutral
12713,13029,3,0,2,1,1,hoes neutral
12714,13030,3,0,0,3,2,  neutral
12715,13031,3,0,1,2,2,  neutral
12716,13032,3,2,1,0,0,white  faggot positive
12717,13033,6,0,6,0,1,hoe neutral
12718,13034,3,1,2,0,1,hoes neutral
12719,13035,3,0,3,0,1,hoe neutral
12720,13036,3,1,2,0,1,  positive
12721,13037,3,0,2,1,1,bitches neutral
12722,13038,3,2,1,0,0,  neutral
12723,13039,3,0,3,0,1,bitch           nigga positive
12724,13040,3,0,3,0,1,bitch neutral
12725,13042,3,0,3,0,1,hoes negative
12726,13043,3,0,2,1,1,  neutral
12727,13044,3,0,3,0,1,  negative
12728,13045,3,0,0,3,2,  neutral
12729,13046,3,0,3,0,1,bitches positive
12730,13047,3,0,3,0,1,hoes negative
12731,13048,3,1,2,0,1,fuck  bitch  niggas negative
12732,13049,6,0,6,0,1,bitch neutral
12733,13050,3,0,3,0,1,pussy neutral
12734,13051,3,0,3,0,1,bitch neutral
12735,13052,3,0,0,3,2,  positive
12736,13053,3,0,0,3,2,  neutral
12737,13054,3,0,3,0,1,bitches negative
12738,13055,3,0,3,0,1,bitch positive
12739,13056,3,1,2,0,1,faggots positive
12740,13057,6,1,2,3,2,  negative
12741,13058,3,1,2,0,1,bitches niggaz         niggaz negative
12742,13059,3,1,2,0,1,nigga     bitch     NIGGA negative
12743,13060,3,0,3,0,1,hoe Fuck      bitch negative
12744,13061,6,1,5,0,1,bitches neutral
12745,13062,3,0,3,0,1,bitches          bitches negative
12746,13063,3,0,2,1,1,hoes positive
12747,13064,6,0,6,0,1,bitch positive
12748,13065,6,0,6,0,1,fuck   hoe negative
12749,13066,3,0,2,1,1,hoes neutral
12750,13067,6,1,5,0,1,bitches positive
12751,13068,6,0,6,0,1,fucked              bitch negative
12752,13069,3,0,3,0,1,  negative
12753,13070,3,1,2,0,1,bitch neutral
12754,13071,3,0,0,3,2,  negative
12755,13072,3,0,3,0,1,  neutral
12756,13073,3,0,3,0,1,  neutral
12757,13074,3,0,0,3,2,  neutral
12758,13075,3,0,3,0,1,pussy neutral
12759,13076,3,0,3,0,1,bitch neutral
12760,13077,3,0,0,3,2,  neutral
12761,13078,3,0,3,0,1,hoes positive
12762,13079,3,0,1,2,2,  neutral
12763,13080,3,0,0,3,2,  positive
12764,13081,3,0,3,0,1,bitch neutral
12765,13082,3,1,2,0,1,hoes neutral
12766,13083,3,0,2,1,1,  neutral
12767,13084,3,1,0,2,2,  positive
12768,13085,3,0,3,0,1,hoe neutral
12769,13086,3,0,3,0,1,pussy positive
12770,13087,3,0,3,0,1,pussy hoe neutral
12771,13088,3,0,3,0,1,hoes neutral
12772,13089,4,0,0,4,2,  neutral
12773,13090,3,0,3,0,1,bitch      bitch neutral
12774,13091,3,0,3,0,1,bitch negative
12775,13092,6,0,0,6,2,ho neutral
12776,13093,3,0,2,1,1,retard negative
12777,13094,3,0,2,1,1,hoes positive
12778,13095,3,0,3,0,1,bitch neutral
12779,13096,3,0,3,0,1,hoes        fuck negative
12780,13097,3,0,0,3,2,  positive
12781,13098,6,1,0,5,2,  negative
12782,13099,3,0,0,3,2,crackers positive
12783,13100,3,1,2,0,1,bitch positive
12784,13101,3,0,3,0,1,bitches positive
12785,13102,3,0,3,0,1,hoe neutral
12786,13103,3,0,3,0,1,  neutral
12787,13104,3,1,2,0,1,  neutral
12788,13105,3,0,3,0,1,bitch positive
12789,13106,3,0,2,1,1,bitch negative
12790,13107,6,1,3,2,1,  negative
12791,13108,3,0,3,0,1,bitch positive
12792,13109,3,2,1,0,0,pussy positive
12793,13110,3,0,0,3,2,  positive
12794,13111,3,0,1,2,2,  neutral
12795,13112,3,2,1,0,0,nigger neutral
12796,13113,3,0,3,0,1,bitches negative
12797,13114,3,0,3,0,1,bitch neutral
12798,13115,3,0,0,3,2,  neutral
12799,13116,3,0,3,0,1,bitch neutral
12800,13117,3,0,3,0,1,bitch neutral
12801,13118,3,0,2,1,1,  positive
12802,13120,3,0,3,0,1,bitch neutral
12803,13121,3,0,3,0,1,bitch neutral
12804,13122,3,0,3,0,1,bitch neutral
12805,13123,3,0,3,0,1,bitch neutral
12806,13124,3,0,3,0,1,nig negative
12807,13125,3,0,3,0,1,  neutral
12808,13126,3,0,0,3,2,  neutral
12809,13127,6,0,6,0,1,nigga         nigga   fucking      fucking negative
12810,13128,3,0,0,3,2,  positive
12811,13129,3,0,2,1,1,  negative
12812,13130,3,0,3,0,1,bitch neutral
12813,13131,3,0,3,0,1,hoe positive
12814,13132,3,0,3,0,1,hoes neutral
12815,13134,3,0,3,0,1,bitch neutral
12816,13135,3,0,0,3,2,  neutral
12817,13136,3,0,2,1,1,bitch positive
12818,13137,6,0,0,6,2,  neutral
12819,13138,3,0,3,0,1,bitch       hoe neutral
12820,13139,3,0,3,0,1,bitch positive
12821,13140,3,0,0,3,2,  positive
12822,13141,3,0,3,0,1,fucked  bitch negative
12823,13142,3,0,3,0,1,pussy neutral
12824,13143,6,0,6,0,1,bitch neutral
12825,13144,3,0,3,0,1,bitches neutral
12826,13145,3,3,0,0,0,  neutral
12827,13146,3,0,0,3,2,  positive
12828,13147,3,0,0,3,2,  neutral
12829,13148,3,1,2,0,1,bitches neutral
12830,13149,3,0,3,0,1,bitches  hoes neutral
12831,13150,3,0,3,0,1,bitch neutral
12832,13151,3,0,3,0,1,hoes    fucking negative
12833,13152,3,1,2,0,1,bitches       bitches negative
12834,13153,3,0,3,0,1,bitch negative
12835,13154,3,0,3,0,1,bitch positive
12836,13155,3,0,0,3,2,  neutral
12837,13156,3,0,3,0,1,bitch neutral
12838,13157,3,0,3,0,1,niggas   bitch negative
12839,13158,3,0,3,0,1,bitch negative
12840,13159,3,0,1,2,2,  positive
12841,13160,3,0,2,1,1,bitch positive
12842,13161,3,0,3,0,1,bitch neutral
12843,13162,3,0,3,0,1,bitches neutral
12844,13163,3,0,0,3,2,  neutral
12845,13164,3,2,1,0,0,fags positive
12846,13165,3,0,3,0,1,hoes neutral
12847,13166,3,1,2,0,1,bitch neutral
12848,13167,3,0,3,0,1,bitch neutral
12849,13168,3,0,3,0,1,hoes positive
12850,13169,3,1,2,0,1,retarded negative
12851,13170,3,0,3,0,1,bitch neutral
12852,13171,3,0,3,0,1,retarded negative
12853,13172,3,0,3,0,1,hoes negative
12854,13173,3,0,3,0,1,pussy      nigga positive
12855,13174,3,0,3,0,1,bitch   ho neutral
12856,13175,3,1,2,0,1,niggas                        bitches negative
12857,13176,3,0,0,3,2,  neutral
12858,13177,3,2,1,0,0,retarded negative
12859,13178,3,0,3,0,1,niggah neutral
12860,13179,3,0,2,1,1,hoes neutral
12861,13180,3,0,3,0,1,bitch neutral
12862,13181,3,0,1,2,2,  positive
12863,13182,3,0,3,0,1,fags positive
12864,13183,3,0,3,0,1,hoes neutral
12865,13184,3,0,0,3,2,  neutral
12866,13185,3,0,3,0,1,bitches neutral
12867,13186,3,0,3,0,1,fucking       bitches negative
12868,13187,3,1,2,0,1,bitches negative
12869,13188,6,0,6,0,1,  neutral
12870,13189,3,0,0,3,2,ho positive
12871,13190,3,0,3,0,1,bitches negative
12872,13191,3,0,2,1,1,bitch negative
12873,13192,3,0,3,0,1,hoe negative
12874,13193,3,0,2,1,1,bitch neutral
12875,13194,3,0,3,0,1,bitch   pussy negative
12876,13195,3,1,2,0,1,bitch neutral
12877,13196,3,0,3,0,1,bitches          fuck neutral
12878,13197,3,0,3,0,1,hoes neutral
12879,13198,3,0,3,0,1,hoes neutral
12880,13199,3,0,1,2,2,pussy neutral
12881,13200,3,0,3,0,1,hoe     bitches neutral
12882,13201,3,0,3,0,1,bitch neutral
12883,13202,3,0,3,0,1,pussy positive
12884,13203,3,0,3,0,1,bitch        bitch neutral
12885,13204,3,0,3,0,1,pussy positive
12886,13205,3,0,3,0,1,pussy positive
12887,13206,3,0,3,0,1,hoes neutral
12888,13207,3,0,3,0,1,hoes negative
12889,13208,3,0,1,2,2,hoes neutral
12890,13209,3,1,2,0,1,bitches fuck  niggas negative
12891,13210,3,0,3,0,1,bitches neutral
12892,13211,3,0,3,0,1,bitches positive
12893,13212,6,0,5,1,1,pussy neutral
12894,13213,3,0,3,0,1,hoes neutral
12895,13214,3,0,0,3,2,  neutral
12896,13215,3,0,0,3,2,  neutral
12897,13216,3,0,2,1,1,  neutral
12898,13217,3,0,3,0,1,fucking  fuck     bitch negative
12899,13218,3,0,2,1,1,  positive
12900,13219,3,0,0,3,2,  positive
12901,13220,3,0,3,0,1,retards negative
12902,13221,3,0,3,0,1,bitch   bitch negative
12903,13222,3,0,0,3,2,  neutral
12904,13223,3,0,1,2,2,  neutral
12905,13224,3,0,3,0,1,fucked neutral
12906,13225,3,2,0,1,0,  positive
12907,13226,6,1,5,0,1,niggas     bitches negative
12908,13227,4,0,4,0,1,bitch       pussy positive
12909,13228,3,1,2,0,1,hoes positive
12910,13229,3,0,3,0,1,  positive
12911,13230,3,0,3,0,1,bitches positive
12912,13231,3,0,0,3,2,  neutral
12913,13232,3,0,3,0,1,bitch negative
12914,13233,3,0,3,0,1,bitch negative
12915,13234,3,1,2,0,1,bitch neutral
12916,13235,3,0,3,0,1,fuck                bitch negative
12917,13236,3,0,3,0,1,bitch negative
12918,13237,6,0,5,1,1,bitch neutral
12919,13238,3,0,2,1,1,bitch positive
12920,13239,3,0,0,3,2,  neutral
12921,13240,3,0,3,0,1,pussy neutral
12922,13241,3,0,3,0,1,hoe neutral
12923,13242,3,0,3,0,1,bitch neutral
12924,13243,3,0,3,0,1,  neutral
12925,13244,6,1,4,1,1,  negative
12926,13245,3,0,0,3,2,crackers neutral
12927,13246,3,0,3,0,1,  negative
12928,13247,3,0,2,1,1,  neutral
12929,13248,3,0,3,0,1,bitch negative
12930,13249,3,0,3,0,1,bitch neutral
12931,13250,3,0,3,0,1,bitch positive
12932,13251,3,2,1,0,0,hoe neutral
12933,13252,3,0,3,0,1,retards                     niggas negative
12934,13253,3,1,2,0,1,hoe neutral
12935,13254,3,1,2,0,1,pussy neutral
12936,13255,3,1,0,2,2,  neutral
12937,13256,3,0,3,0,1,bitch negative
12938,13257,3,0,3,0,1,bitch    nigga hoe            nigga bitch    nigga neutral
12939,13258,3,0,3,0,1,pussy nigga positive
12940,13259,3,0,0,3,2,  neutral
12941,13260,3,0,3,0,1,bitch         fuck negative
12942,13261,3,0,3,0,1,hoes neutral
12943,13262,3,0,3,0,1,bitch neutral
12944,13263,3,0,3,0,1,Nigger neutral
12945,13264,3,0,0,3,2,  positive
12946,13265,3,0,3,0,1,bitches positive
12947,13266,3,0,2,1,1,  positive
12948,13267,3,0,1,2,2,  neutral
12949,13268,9,5,4,0,0,fuck negative
12950,13269,3,0,3,0,1,bitch positive
12951,13270,3,0,1,2,2,  neutral
12952,13271,3,1,2,0,1,rednecks negative
12953,13272,3,0,2,1,1,fuck  hoes neutral
12954,13273,3,0,1,2,2,  positive
12955,13274,3,0,3,0,1,bitch neutral
12956,13275,3,0,1,2,2,  positive
12957,13276,3,0,1,2,2,  positive
12958,13277,6,0,6,0,1,hoe negative
12959,13278,3,0,3,0,1,bitches negative
12960,13279,3,0,3,0,1,bitches positive
12961,13280,3,0,3,0,1,bitches positive
12962,13281,3,2,1,0,0,fag positive
12963,13282,3,0,1,2,2,  positive
12964,13283,3,0,3,0,1,bitch positive
12965,13284,3,0,0,3,2,  positive
12966,13285,3,0,0,3,2,  neutral
12967,13286,3,0,3,0,1,bitch neutral
12968,13287,3,0,3,0,1,bitch neutral
12969,13288,3,0,3,0,1,bitch neutral
12970,13289,3,0,3,0,1,bitch neutral
12971,13290,3,0,3,0,1,bitch negative
12972,13291,6,0,6,0,1,bitch negative
12973,13292,3,0,3,0,1,bitch negative
12974,13293,3,0,3,0,1,bitch    bitch negative
12975,13294,3,0,3,0,1,bitch negative
12976,13295,6,0,5,1,1,bitch positive
12977,13296,3,0,3,0,1,bitch negative
12978,13297,3,1,2,0,1,bitch      fuck   bitch negative
12979,13298,6,0,6,0,1,bitch      fuck   bitch negative
12980,13299,3,0,3,0,1,bitch neutral
12981,13300,6,1,5,0,1,bitch positive
12982,13301,3,0,3,0,1,bitch neutral
12983,13302,3,0,3,0,1,bitch positive
12984,13303,3,0,3,0,1,bitch pussy neutral
12985,13304,3,0,3,0,1,bitch pussy neutral
12986,13305,3,0,3,0,1,bitch       FUCK negative
12987,13306,6,0,6,0,1,bitch       fuck negative
12988,13307,3,0,3,0,1,bitch neutral
12989,13308,3,0,3,0,1,bitch positive
12990,13309,3,0,3,0,1,bitch neutral
12991,13310,3,0,2,1,1,bitches neutral
12992,13311,6,0,6,0,1,bitches neutral
12993,13312,3,1,2,0,1,bitches    nigga neutral
12994,13313,3,1,2,0,1,bitches               fucked negative
12995,13314,3,0,3,0,1,bitches   pussy neutral
12996,13315,3,0,0,3,2,  positive
12997,13316,3,0,3,0,1,bitch neutral
12998,13317,3,0,3,0,1,hoes neutral
12999,13318,3,1,2,0,1,bitch         fucking negative
13000,13319,3,0,3,0,1,bitch    fuck negative
13001,13320,3,0,3,0,1,fucking pussy negative
13002,13321,3,0,3,0,1,bitch neutral
13003,13322,3,1,2,0,1,hoe positive
13004,13323,3,0,3,0,1,bitch neutral
13005,13324,6,1,3,2,1,pussies neutral
13006,13325,3,0,3,0,1,bitch negative
13007,13326,3,1,2,0,1,bitch niggah neutral
13008,13327,3,0,3,0,1,bitches neutral
13009,13328,3,0,3,0,1,bitch positive
13010,13329,3,0,3,0,1,bitches positive
13011,13330,3,0,3,0,1,hoes positive
13012,13331,3,0,3,0,1,bitch neutral
13013,13332,3,0,3,0,1,bitch neutral
13014,13333,3,0,3,0,1,bitch neutral
13015,13334,3,0,3,0,1,pussy              pussy neutral
13016,13335,3,0,3,0,1,pussy positive
13017,13336,3,0,3,0,1,nigga         pussy negative
13018,13337,3,0,3,0,1,pussy positive
13019,13338,3,0,2,1,1,  neutral
13020,13339,3,0,3,0,1,bitch neutral
13021,13340,3,0,3,0,1,pussy positive
13022,13341,3,0,3,0,1,bitch neutral
13023,13342,3,2,1,0,0,  negative
13024,13343,3,0,0,3,2,retarded negative
13025,13344,3,0,3,0,1,hoes neutral
13026,13345,3,0,3,0,1,bitch neutral
13027,13346,6,0,6,0,1,bitch positive
13028,13347,3,0,3,0,1,bitch       bitch negative
13029,13348,3,0,3,0,1,fuck negative
13030,13349,3,0,2,1,1,  neutral
13031,13350,3,0,3,0,1,hoe negative
13032,13351,3,0,3,0,1,bitch neutral
13033,13352,3,0,3,0,1,pussy neutral
13034,13353,3,0,3,0,1,bitch neutral
13035,13354,6,4,2,0,0,  neutral
13036,13355,6,0,0,6,2,  positive
13037,13357,3,0,3,0,1,bitch positive
13038,13358,3,1,0,2,2,retarded negative
13039,13359,3,0,0,3,2,  negative
13040,13360,3,0,3,0,1,hoe positive
13041,13361,3,0,3,0,1,pussy positive
13042,13362,3,0,1,2,2,  negative
13043,13363,3,0,3,0,1,pussy neutral
13044,13364,3,1,2,0,1,hoe positive
13045,13365,3,0,0,3,2,  positive
13046,13366,3,0,0,3,2,  positive
13047,13367,3,0,2,1,1,  positive
13048,13368,3,0,3,0,1,bitch negative
13049,13369,3,0,3,0,1,hoes positive
13050,13370,3,0,3,0,1,hoes positive
13051,13371,3,1,2,0,1,hoes neutral
13052,13372,3,0,3,0,1,hoe positive
13053,13373,3,1,2,0,1,  neutral
13054,13374,3,1,2,0,1,  neutral
13055,13375,3,0,3,0,1,hoes neutral
13056,13376,3,0,3,0,1,bitch neutral
13057,13377,3,0,3,0,1,bitch neutral
13058,13378,3,0,3,0,1,bitch             bitch positive
13059,13379,3,0,3,0,1,bitch positive
13060,13380,3,0,3,0,1,Bitches     nigga       fuck  bitch negative
13061,13381,4,0,4,0,1,bitch    bitch negative
13062,13382,3,0,3,0,1,bitch    bitch        fucks negative
13063,13383,3,0,3,0,1,bitch positive
13064,13384,3,0,3,0,1,bitch positive
13065,13385,6,1,4,1,1,hoe positive
13066,13386,3,0,2,1,1,bitches neutral
13067,13387,6,0,0,6,2,  neutral
13068,13388,3,0,1,2,2,  neutral
13069,13389,3,1,2,0,1,retarded         nigga negative
13070,13390,3,2,1,0,0,  negative
13071,13391,3,0,3,0,1,hoe negative
13072,13392,3,0,3,0,1,hoe neutral
13073,13393,6,0,6,0,1,bitches positive
13074,13394,3,0,0,3,2,  positive
13075,13395,3,1,2,0,1,  neutral
13076,13396,3,0,3,0,1,  positive
13077,13397,3,0,3,0,1,bitch positive
13078,13399,3,0,3,0,1,bitch negative
13079,13400,3,0,3,0,1,  positive
13080,13401,3,0,0,3,2,  positive
13081,13402,3,1,2,0,1,fucking negative
13082,13403,3,0,3,0,1,bitch neutral
13083,13404,6,0,6,0,1,bitch neutral
13084,13406,3,0,3,0,1,bitch         hoe negative
13085,13407,3,0,3,0,1,bitch neutral
13086,13408,3,0,2,1,1,bitch positive
13087,13409,3,1,2,0,1,bitches positive
13088,13410,3,3,0,0,0,nigger negative
13089,13411,3,0,2,1,1,  negative
